false_positive_rate,true_positive_rate,threshold
0.12741009664916841,0.0,0.06709640866186861
0.1275572781239268,0.0,0.06709047502639642
0.12765539910709905,0.0,0.06708349169796946
0.1277535200902713,0.0,0.06706502105816614
0.12780258058185742,0.0,0.06706121335383952
0.12794976205661582,0.0,0.067058037985948
0.12804788303978806,0.0,0.06704435022799726
0.1281460040229603,0.0,0.06696980390498264
0.12829318549771868,0.0,0.06694435436401125
0.12834224598930483,0.0,0.0669338168878496
0.12868566943040768,0.0,0.06691890575674875
0.12878379041357996,0.0,0.06691192415526492
0.1292743953294412,0.0,0.06688647673782255
0.1294706372957857,0.0,0.06687279236478771
0.12961781877054407,0.0,0.06682688387924052
0.12976500024530246,0.0,0.06677868794941977
0.12996124221164695,0.0,0.06677282122929218
0.1302065446695776,0.0,0.06671181087045153
0.13030466565274984,0.0,0.06662676746931506
0.13094245204336946,0.0,0.0666013305138825
0.13133493597605847,0.0,0.06657589449169721
0.13148211745081687,0.0,0.06656891634281858
0.131531177942403,0.0,0.06656576996012376
0.13172741990874748,0.0,0.06654348150986489
0.13197272236667812,0.0,0.06641704879226984
0.13207084334985036,0.0,0.06640445247531124
0.1321689643330226,0.0,0.0663974760520949
0.13226708531619485,0.0,0.06639433044748533
0.13246332728253937,0.0,0.06637204750905168
0.13261050875729774,0.0,0.06628861468876368
0.13275769023205614,0.0,0.06625847629903348
0.13280675072364226,0.0,0.06625150134515101
0.133101113673159,0.0,0.06623305285570158
0.13334641613108963,0.0,0.06620065590303237
0.1336407790806064,0.0,0.06606652051982687
0.1338370210469509,0.0,0.06605743921861051
0.1340332630132954,0.0,0.06605157860019506
0.13413138399646765,0.0,0.0660362793986663
0.13467104940391503,0.0,0.06602930668132312
0.13476917038708727,0.0,0.06601563922031595
0.13491635186184567,0.0,0.065941203438598
0.13506353333660404,0.0,0.06591579163557448
0.13525977530294853,0.0,0.06586974493364017
0.13530883579453465,0.0,0.06585995310896187
0.1356031987440514,0.0,0.06585799983344243
0.1359466221851543,0.0,0.06575465249635493
0.13604474316832654,0.0,0.06574451285941207
0.13609380365991267,0.0,0.0657402584044644
0.1363391061178433,0.0,0.06571485397384014
0.13648628759260167,0.0,0.06571213874786386
0.1365353480841878,0.0,0.0657089962536711
0.13697689250846293,0.0,0.06568673534891145
0.13722219496639357,0.0,0.06557327643965749
0.13741843693273806,0.0,0.06553776861700022
0.1379090418485993,0.0,0.0655155132172539
0.13800716283177158,0.0,0.06551237161544998
0.13800716283177158,0.034482758620689655,0.06547800589820552
0.1380562233233577,0.034482758620689655,0.06542322281386115
0.13820340479811608,0.034482758620689655,0.065402082365836
0.13835058627287444,0.034482758620689655,0.06537243814744631
0.13854682823921896,0.034482758620689655,0.06536658332409051
